0,2.0647835731506348
1,2.060838222503662
2,2.0566413402557373
3,2.05229651927948
4,2.047637383143107
5,2.0425846179326377
6,2.037113070487976
7,2.0310332576433816
8,2.02418045202891
9,2.016601105531057
10,2.0081027944882712
11,1.9983118772506714
12,1.986942986647288
13,1.9737703204154968
14,1.958352228005727
15,1.9422846635182698
16,1.927312433719635
17,1.914711316426595
18,1.9039749304453533
19,1.894778072834015
20,1.8868430256843567
21,1.8799448013305664
22,1.8739317456881206
23,1.8688264687856038
24,1.8642189304033916
25,1.8602359692255657
26,1.8566997051239014
27,1.853494385878245
28,1.8506433963775635
29,1.8480280836423237
30,1.845603843530019
31,1.8433723251024883
32,1.8412207961082458
33,1.8392173647880554
34,1.837317446867625
35,1.8355194926261902
36,1.833822210629781
37,1.8321735461552937
38,1.8306174079577129
39,1.8291056752204895
40,1.827650288740794
41,1.826252539952596
42,1.8248921632766724
43,1.8235902190208435
44,1.8223370711008708
45,1.8210757573445637
46,1.8198834260304768
47,1.818711241086324
48,1.8175938328107197
49,1.8164879480997722
50,1.815398375193278
51,1.8143906394640605
52,1.813407798608144
53,1.8124848206837971
54,1.81151549021403
55,1.8106104135513306
56,1.8097283045450847
57,1.8088688453038533
58,1.8080466389656067
59,1.8072516918182373
60,1.8064587314923604
61,1.805695116519928
62,1.8049514492352803
63,1.8042006293932598
64,1.8035093545913696
65,1.8028084834416707
66,1.8021405537923176
67,1.8014607230822246
68,1.800825297832489
69,1.8002177079518635
70,1.7995827396710713
71,1.798922101656596
72,1.7982975641886394
73,1.7977130214373271
74,1.797109027703603
75,1.7965147693951924
76,1.7959435383478801
77,1.7953816254933674
78,1.7947929501533508
79,1.7942575017611186
80,1.7937470475832622
81,1.7931788961092632
82,1.7926644682884216
83,1.7921570539474487
84,1.7916255990664165
85,1.7911634643872578
86,1.7906457980473836
87,1.7901148994763691
88,1.7896393140157063
89,1.7891290187835693
90,1.7886112928390503
91,1.7881472905476887
92,1.7876607179641724
93,1.7871872584025066
94,1.7866992553075154
95,1.7862181266148884
96,1.7857808868090312
97,1.7853202025095622
98,1.7848664323488872
99,1.7844088474909465
100,1.7839461366335552
101,1.7835005124409993
102,1.7830861806869507
103,1.7826228936513264
104,1.782157341639201
105,1.7817635933558147
106,1.7813040812810261
107,1.7808984120686848
108,1.7804869214693706
109,1.7800573507944744
110,1.7795989712079365
111,1.7791837652524312
112,1.7787774006525676
113,1.77834552526474
114,1.777964214483897
115,1.7775654792785645
116,1.7771299282709758
117,1.7767160336176555
118,1.7763264775276184
119,1.7758973439534504
120,1.7755510409673054
121,1.7751406232515972
122,1.7747489213943481
123,1.7743404308954875
124,1.7739404241244
125,1.7735971411069233
126,1.773166835308075
127,1.7727986971537273
128,1.7724066575368245
129,1.7720266183217366
130,1.7716278036435444
131,1.7712593078613281
132,1.7708680828412373
133,1.7704995274543762
134,1.770180602868398
135,1.7697853048642476
136,1.7694203456242878
137,1.7690324187278748
138,1.7686843673388164
139,1.7682887713114421
140,1.7679247856140137
141,1.7675861318906148
142,1.7672586639722188
143,1.7668862740198772
144,1.76651136080424
145,1.766142209370931
146,1.7658004760742188
147,1.765475293000539
148,1.7650922536849976
149,1.7647349039713542
150,1.7643912831942241
151,1.7640220125516255
152,1.7637134790420532
153,1.763344983259837
154,1.7630057334899902
155,1.7626628081003826
156,1.7623248895009358
157,1.762020746866862
158,1.7616499265034993
159,1.761321763197581
160,1.7610034545262654
161,1.7607093652089436
162,1.7602980534235637
163,1.75997660557429
164,1.7596432566642761
165,1.759319504102071
166,1.7589837114016216
167,1.7586557269096375
168,1.7583154042561848
169,1.7580002943674724
170,1.757677396138509
171,1.7573606967926025
172,1.7570372223854065
173,1.7566936612129211
174,1.7563871145248413
175,1.7561345100402832
176,1.7557875712712605
177,1.7554676532745361
178,1.7551466425259907
179,1.7548622886339824
180,1.7546051343282063
181,1.7542808055877686
182,1.753987471262614
183,1.753669281800588
184,1.7533918420473735
185,1.7530929446220398
186,1.752785364786784
187,1.752499262491862
188,1.7522539297739665
189,1.7519293030103047
190,1.7516347169876099
191,1.7513353824615479
192,1.7511040568351746
193,1.7508383790651958
194,1.7505077521006267
195,1.7502498428026836
196,1.7499666213989258
197,1.7496940692265828
198,1.7494430740674336
199,1.7491514682769775
200,1.748912771542867
201,1.7486305832862854
202,1.748417814572652
203,1.7481293280919392
204,1.7479249835014343
205,1.7475629051526387
206,1.7473877867062886
207,1.7470958630243938
208,1.7468555569648743
209,1.7465549111366272
210,1.7463412682215373
211,1.746078868707021
212,1.7458394765853882
213,1.7455783089001973
214,1.7453416188557942
215,1.7450958689053853
216,1.7448692520459492
217,1.744651993115743
218,1.7443774143854778
219,1.7441946268081665
220,1.743943730990092
221,1.7436689535776775
222,1.7434161305427551
223,1.7431455651919048
224,1.742943286895752
225,1.742710034052531
226,1.7424558401107788
227,1.742292622725169
228,1.7421011726061504
229,1.741748849550883
230,1.7415732741355896
231,1.7413354913393657
232,1.7411146362622578
233,1.7408699591954548
234,1.7406064470609028
235,1.740415354569753
236,1.7401671012242634
237,1.7399943868319194
238,1.7397322456041973
239,1.739485998948415
240,1.7392924030621846
241,1.739033083120982
242,1.73882257938385
243,1.7385953267415364
244,1.7383821407953899
245,1.7381662329037983
246,1.737923502922058
247,1.737760305404663
248,1.7374732494354248
249,1.7372501691182454
250,1.7370525002479553
251,1.7368160883585613
252,1.736625850200653
253,1.73635729153951
254,1.7362081408500671
255,1.735941489537557
256,1.7357140183448792
257,1.7355175813039143
258,1.7352742354075115
259,1.7350289821624756
260,1.7348295251528423
261,1.734608809153239
262,1.7344077030817668
263,1.7341538270314534
264,1.7339641451835632
265,1.7337435881296794
266,1.7335650126139324
267,1.733328382174174
268,1.7331048846244812
269,1.7329407930374146
270,1.7326585253079732
271,1.7324683268864949
272,1.73223215341568
273,1.7320476373036702
274,1.7318476835886638
275,1.7316617965698242
276,1.731436014175415
277,1.7312024037043254
278,1.7309677799542744
279,1.73075270652771
280,1.7305458386739094
281,1.730354944864909
282,1.730182707309723
283,1.7299368977546692
284,1.729691207408905
285,1.72956387201945
286,1.7292991876602173
287,1.7291007439295452
288,1.728922704855601
289,1.7286926905314128
290,1.7284689545631409
291,1.728317141532898
292,1.7280734777450562
293,1.7278767824172974
294,1.7276564240455627
295,1.727541406949361
296,1.7272446155548096
297,1.72708264986674
298,1.7268444101015727
299,1.7266523639361064
300,1.726430873076121
301,1.7262094815572102
302,1.726033329963684
303,1.725846270720164
304,1.7256046930948894
305,1.725415289402008
306,1.7251931428909302
307,1.7249874472618103
308,1.7247530817985535
309,1.7246495286623638
310,1.7243642608324687
311,1.7241283059120178
312,1.72397377093633
313,1.7238069772720337
314,1.7235199809074402
315,1.7233879566192627
316,1.7231501738230388
317,1.7229336698849995
318,1.7227420608202617
319,1.7225925127665203
320,1.7223770221074421
321,1.722195565700531
322,1.7219366232554119
323,1.7217308084170024
324,1.7216066519419353
325,1.7212975025177002
326,1.7211535970369976
327,1.7209498286247253
328,1.7207526961962383
329,1.720531443754832
330,1.7203844984372456
331,1.7201107541720073
332,1.7199362913767497
333,1.7198883096377056
334,1.7195103367169697
335,1.7193498412768047
336,1.7191403309504192
337,1.7189629673957825
338,1.7187820474306743
339,1.7185272773106892
340,1.718306342760722
341,1.7181072235107422
342,1.7179811596870422
343,1.7177482048670452
